College Name,Location,Rating,Reviews,NIRF Ranking,College URL,Course Title,Total Fees,Course Mode,Course Duration,Course Description,Eligibility Criteria,Selection Process,Entrance Exam,Total Seats
"CUSAT Kochi - Cochin University of Science and Technology, Kochi",N/A,4.3/5,36 Reviews,NIRF Ranking: 51,https://www.careers360.com/university/cochin-university-of-science-and-technology-kochi,M.Tech Structural Engineering at School of Engineering CUSAT Offline Course,N/A,Full time,24 Months,"M.Tech in Structural Engineering is full time two year course degree offered by School of Engineering,  Cochin University of Science and Technology, Kochi and affiliated to Cochin University of Science and Technology, Kochi and approved by AICTE.",Passed Bachelor’s Degree or equivalent in the relevant field. Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,GATE,18
"CUSAT Kochi - Cochin University of Science and Technology, Kochi",N/A,4.3/5,36 Reviews,NIRF Ranking: 51,https://www.careers360.com/university/cochin-university-of-science-and-technology-kochi,M.Tech Mechanical Engineering at School of Engineering CUSAT Offline Course,General₹ 1.03 L,Full time,24 Months,"Master of Technology (M.Tech) in Mechanical Engineering is full time two year course degree offered by School of Engineering, Cochin University of Science and Technology, Kochi and affiliated to Cochin University of Science and Technology, Kochi and approved by AICTE.","A. Shall have passed B.Tech/B.E/ B.Sc Engineering Degree Examination in Mechanical branch from any University in Kerala or an examination of any other University /institution accepted by this University as equivalent thereto with a minimum of 60% marks.B. Candidates who have passed sections A and B examinations conducted by the Institution of Engineers (India) – AMIE in Mechanical branch shall be eligible.C. A valid GATE score in Mechanical Engineering.D. In the absence of GATE qualified candidates, non GATE candidates will be considered on the basis of Department Admission Test (DAT).","Rank lists for M. Tech. programmes are prepared on the basis of the valid GATE Score. When the GATE Scores of two or more candidates are equal, the marks scored at the qualifying examination are reckoned as the tie-breaker. Seats set apart for candidates from different disciplines in interdisciplinary M. Tech. programmes will be allotted on the basis of their GATE Scores in the respective disciplines.Candidates without GATE Score will be considered only if sufficient numbers of applicants with valid GATE Score are not available. Candidates without valid GATE score and sponsored candidates will have to appear for a Department Admission Test (DAT) conducted in the Department/ School concerned.",GATE,18
NIT Warangal - National Institute of Technology Warangal,N/A,4.6/5,142 Reviews,NIRF Ranking: 53,https://www.careers360.com/university/national-institute-of-technology-warangal,M.Tech Construction Technology and Management at NIT Warangal Offline Course,General₹ 3.04 L,Full time,24 Months,"Master of Technology (M.Tech) in Construction Technology and Management is a two-year (4 semesters) full-time postgraduate engineering course offered by the Department of Civil Engineering at National Institute of Technology, Warangal.",Candidates seeking admission into M.Tech. in Engineering should have passed BE/B.Tech. or equivalent degree in the subject concerned from a recognized University/Institute with First Class not less than 60% marks or equivalent CGPA of 6.5/10. In case of SC/ST candidates 55% marks or equivalent CGPA of 6.0/10 is the eligibility requirement.,"Admissions are made on All India basis for all the programs, with reservations as per Government of India norms. The selection criterion for admission into all the M.Tech. programs is based on valid GATE score.",GATE,35
NIT Warangal - National Institute of Technology Warangal,N/A,4.6/5,142 Reviews,NIRF Ranking: 53,https://www.careers360.com/university/national-institute-of-technology-warangal,M.Tech Transportation Engineering at NIT Warangal Offline Course,General₹ 3.04 L,Full time,24 Months,"Master of Technology (M.Tech) in Transportation Engineering is a two-year (4 semesters) full-time postgraduate engineering course offered by the Department of Civil Engineering at National Institute of Technology, Warangal.",Candidates seeking admission into M.Tech. in Engineering should have passed BE/B.Tech. or equivalent degree in the subject concerned from a recognized University/Institute with First Class not less than 60% marks or equivalent CGPA of 6.5/10. In case of SC/ST candidates 55% marks or equivalent CGPA of 6.0/10 is the eligibility requirement.,"Admissions are made on All India basis for all the programs, with reservations as per Government of India norms. The selection criterion for admission into all the M.Tech. programs is based on valid GATE score.",GATE,35
NIT Warangal - National Institute of Technology Warangal,N/A,4.6/5,142 Reviews,NIRF Ranking: 53,https://www.careers360.com/university/national-institute-of-technology-warangal,M.Tech Geotechnical Engineering at NIT Warangal Offline Course,General₹ 3.04 L,Full time,24 Months,"Master of Technology (M.Tech) in Geotechnical Engineering is a two-year (4 semesters) full-time postgraduate engineering course offered by the Department of Civil Engineering at National Institute of Technology, Warangal.",Candidates seeking admission into M.Tech. in Engineering should have passed BE/B.Tech. or equivalent degree in the subject concerned from a recognized University/Institute with First Class not less than 60% marks or equivalent CGPA of 6.5/10. In case of SC/ST candidates 55% marks or equivalent CGPA of 6.0/10 is the eligibility requirement.,"Admissions are made on All India basis for all the programs, with reservations as per Government of India norms. The selection criterion for admission into all the M.Tech. programs is based on valid GATE score.",GATE,35
NIT Warangal - National Institute of Technology Warangal,N/A,4.6/5,142 Reviews,NIRF Ranking: 53,https://www.careers360.com/university/national-institute-of-technology-warangal,M.Tech Engineering Structures at NIT Warangal Offline Course,General₹ 3.04 L,Full time,24 Months,"Master of Technology (M.Tech) in Engineering Structures is a two-year (4 semesters) full-time postgraduate engineering course offered by the Department of Civil Engineering at National Institute of Technology, Warangal.",Candidates seeking admission into M.Tech. in Engineering should have passed BE/B.Tech. or equivalent degree in the subject concerned from a recognized University/Institute with First Class not less than 60% marks or equivalent CGPA of 6.5/10. In case of SC/ST candidates 55% marks or equivalent CGPA of 6.0/10 is the eligibility requirement.,"Admissions are made on All India basis for all the programs, with reservations as per Government of India norms. The selection criterion for admission into all the M.Tech. programs is based on valid GATE score.",GATE,35
NIT Warangal - National Institute of Technology Warangal,N/A,4.6/5,142 Reviews,NIRF Ranking: 53,https://www.careers360.com/university/national-institute-of-technology-warangal,M.Tech Environmental Engineering at NIT Warangal Offline Course,General₹ 3.04 L,Full time,24 Months,"Master of Technology (M.Tech) in Environmental Engineering is a two-year (4 semesters) full-time postgraduate engineering course offered by the Department of Civil Engineering at National Institute of Technology, Warangal.",Candidates seeking admission into M.Tech. in Engineering should have passed BE/B.Tech. or equivalent degree in the subject concerned from a recognized University/Institute with First Class not less than 60% marks or equivalent CGPA of 6.5/10. In case of SC/ST candidates 55% marks or equivalent CGPA of 6.0/10 is the eligibility requirement.,"Admissions are made on All India basis for all the programs, with reservations as per Government of India norms. The selection criterion for admission into all the M.Tech. programs is based on valid GATE score.",GATE,34
NIT Warangal - National Institute of Technology Warangal,N/A,4.6/5,142 Reviews,NIRF Ranking: 53,https://www.careers360.com/university/national-institute-of-technology-warangal,M.Tech Power System Engineering at NIT Warangal Offline Course,General₹ 3.04 L,Full time,24 Months,"Master of Technology (M.Tech) in Power System Engineering is a two-year (4 semesters) full-time postgraduate engineering course offered by the Department of Electrical Engineering at National Institute of Technology, Warangal.",Candidates seeking admission into M.Tech. in Engineering should have passed BE/B.Tech. or equivalent degree in the subject concerned from a recognized University/Institute with First Class not less than 60% marks or equivalent CGPA of 6.5/10. In case of SC/ST candidates 55% marks or equivalent CGPA of 6.0/10 is the eligibility requirement.,"Admissions are made on All India basis for all the programs, with reservations as per Government of India norms. The selection criterion for admission into all the M.Tech. programs is based on valid GATE score.",GATE,30
NIT Warangal - National Institute of Technology Warangal,N/A,4.6/5,142 Reviews,NIRF Ranking: 53,https://www.careers360.com/university/national-institute-of-technology-warangal,M.Tech Manufacturing Engineering at NIT Warangal Offline Course,General₹ 3.04 L,Full time,24 Months,"Master of Technology (M.Tech) in Manufacturing Engineering is a two-year (4 semesters) full-time postgraduate engineering course offered by the Department of Mechanical Engineering at National Institute of Technology, Warangal.",Candidates seeking admission into M.Tech. in Engineering should have passed BE/B.Tech. or equivalent degree in the subject concerned from a recognized University/Institute with First Class not less than 60% marks or equivalent CGPA of 6.5/10. In case of SC/ST candidates 55% marks or equivalent CGPA of 6.0/10 is the eligibility requirement.,"Admissions are made on All India basis for all the programs, with reservations as per Government of India norms. The selection criterion for admission into all the M.Tech. programs is based on valid GATE score.",GATE,30
NIT Warangal - National Institute of Technology Warangal,N/A,4.6/5,142 Reviews,NIRF Ranking: 53,https://www.careers360.com/university/national-institute-of-technology-warangal,M.Tech Advanced Communication Systems at NIT Warangal Offline Course,General₹ 3.04 L,Full time,24 Months,"Master of Technology (M.Tech) in Advanced Communication Systems is a two-year (4 semesters) full-time postgraduate engineering course offered by the Department of Electronics and Communication Engineering at National Institute of Technology, Warangal.",Candidates seeking admission into M.Tech. in Engineering should have passed BE/B.Tech. or equivalent degree in the subject concerned from a recognized University/Institute with First Class not less than 60% marks or equivalent CGPA of 6.5/10. In case of SC/ST candidates 55% marks or equivalent CGPA of 6.0/10 is the eligibility requirement.,"Admissions are made on All India basis for all the programs, with reservations as per Government of India norms. The selection criterion for admission into all the M.Tech. programs is based on valid GATE score.",GATE,30
NIT Warangal - National Institute of Technology Warangal,N/A,4.6/5,142 Reviews,NIRF Ranking: 53,https://www.careers360.com/university/national-institute-of-technology-warangal,M.Tech Power Electronics and Drives at NIT Warangal Offline Course,General₹ 3.04 L,Full time,24 Months,"Master of Technology (M.Tech) in Power Electronics and Drives is a two-year (4 semesters) full-time postgraduate engineering course offered by the Department of Electrical Engineering at National Institute of Technology, Warangal.",Candidates seeking admission into M.Tech. in Engineering should have passed BE/B.Tech. or equivalent degree in the subject concerned from a recognized University/Institute with First Class not less than 60% marks or equivalent CGPA of 6.5/10. In case of SC/ST candidates 55% marks or equivalent CGPA of 6.0/10 is the eligibility requirement.,"Admissions are made on All India basis for all the programs, with reservations as per Government of India norms. The selection criterion for admission into all the M.Tech. programs is based on valid GATE score.",GATE,30
NIT Warangal - National Institute of Technology Warangal,N/A,4.6/5,142 Reviews,NIRF Ranking: 53,https://www.careers360.com/university/national-institute-of-technology-warangal,M.Tech Machine Design at NIT Warangal Offline Course,General₹ 3.04 L,Full time,24 Months,"Master of Technology (M.Tech) in Machine Design is a two-year (4 semesters) full-time postgraduate engineering course offered by the Department of Mechanical Engineering at National Institute of Technology, Warangal.",Candidates seeking admission into M.Tech. in Engineering should have passed BE/B.Tech. or equivalent degree in the subject concerned from a recognized University/Institute with First Class not less than 60% marks or equivalent CGPA of 6.5/10. In case of SC/ST candidates 55% marks or equivalent CGPA of 6.0/10 is the eligibility requirement.,"Admissions are made on All India basis for all the programs, with reservations as per Government of India norms. The selection criterion for admission into all the M.Tech. programs is based on valid GATE score.",GATE,30
NIT Warangal - National Institute of Technology Warangal,N/A,4.6/5,142 Reviews,NIRF Ranking: 53,https://www.careers360.com/university/national-institute-of-technology-warangal,M.Tech Electronics and Communication Engineering with specialization in Embedded and Machine Learning Systems at NIT Warangal Offline Course,General₹ 3.04 L,Full time,24 Months,"Master of Technology (M.Tech) in Electronics and Communication Engineering with specialization in Embedded and Machine Learning Systems is a two-year (4 semesters) full-time postgraduate engineering course offered by the National Institute of Technology, Warangal (NIT  Warangal)",Candidates seeking admission into M.Tech. in Engineering should have passed BE/B.Tech. or equivalent degree in the subject concerned from a recognized University/Institute with First Class not less than 60% marks or equivalent CGPA of 6.5/10. In case of SC/ST candidates 55% marks or equivalent CGPA of 6.0/10 is the eligibility requirement.,N/A,GATE,26
NIT Warangal - National Institute of Technology Warangal,N/A,4.6/5,142 Reviews,NIRF Ranking: 53,https://www.careers360.com/university/national-institute-of-technology-warangal,M.Tech Water Resources Engineering at NIT Warangal Offline Course,General₹ 3.04 L,Full time,24 Months,"Master of Technology (M.Tech) in Water Resources Engineering is a two-year (4 semesters) full-time postgraduate engineering course offered by the Department of Civil Engineering at National Institute of Technology, Warangal.",Candidates seeking admission into M.Tech. in Engineering should have passed BE/B.Tech. or equivalent degree in the subject concerned from a recognized University/Institute with First Class not less than 60% marks or equivalent CGPA of 6.5/10. In case of SC/ST candidates 55% marks or equivalent CGPA of 6.0/10 is the eligibility requirement.,"Admissions are made on All India basis for all the programs, with reservations as per Government of India norms. The selection criterion for admission into all the M.Tech. programs is based on valid GATE score.",GATE,26
NIT Warangal - National Institute of Technology Warangal,N/A,4.6/5,142 Reviews,NIRF Ranking: 53,https://www.careers360.com/university/national-institute-of-technology-warangal,M.Tech Electronic Instrumentation and Embedded Systems at NIT Warangal Offline Course,General₹ 2.14 L,Full time,24 Months,"Master of Technology (M.Tech) in Electronics Instrumentation is a two-year (4 semesters) full-time postgraduate engineering course offered by the Department of Electronics and Communication Engineering at National Institute of Technology, Warangal.",Candidates seeking admission into M.Tech. in Engineering should have passed BE/B.Tech. or equivalent degree in the subject concerned from a recognized University/Institute with First Class not less than 60% marks or equivalent CGPA of 6.5/10. In case of SC/ST candidates 55% marks or equivalent CGPA of 6.0/10 is the eligibility requirement.,"Admissions are made on All India basis for all the programs, with reservations as per Government of India norms. The selection criterion for admission into all the M.Tech. programs is based on valid GATE score.",GATE,26
NIT Warangal - National Institute of Technology Warangal,N/A,4.6/5,142 Reviews,NIRF Ranking: 53,https://www.careers360.com/university/national-institute-of-technology-warangal,M.Tech Computer Science and Information Security at NIT Warangal Offline Course,General₹ 3.04 L,Full time,24 Months,"Master of Technology (M.Tech) in Computer Science and Information Security is a two-year (4 semesters) full-time postgraduate engineering course offered by the Department of Computer Science and Engineering at National Institute of Technology, Warangal.",Candidates seeking admission into M.Tech. in Engineering should have passed BE/B.Tech. or equivalent degree in the subject concerned from a recognized University/Institute with First Class not less than 60% marks or equivalent CGPA of 6.5/10. In case of SC/ST candidates 55% marks or equivalent CGPA of 6.0/10 is the eligibility requirement.,"Admissions are made on All India basis for all the programs, with reservations as per Government of India norms. The selection criterion for admission into all the M.Tech. programs is based on valid GATE score.",GATE,25
NIT Warangal - National Institute of Technology Warangal,N/A,4.6/5,142 Reviews,NIRF Ranking: 53,https://www.careers360.com/university/national-institute-of-technology-warangal,M.Tech Computer Science and Engineering at NIT Warangal Offline Course,General₹ 3.04 L,Full time,24 Months,"Master of Technology (M.Tech) in Computer Science and Engineering is a two-year (4 semesters) full-time postgraduate engineering course offered by the Department of Computer Science and Engineering at National Institute of Technology, Warangal.",Candidates seeking admission into M.Tech. in Engineering should have passed BE/B.Tech. or equivalent degree in the subject concerned from a recognized University/Institute with First Class not less than 60% marks or equivalent CGPA of 6.5/10. In case of SC/ST candidates 55% marks or equivalent CGPA of 6.0/10 is the eligibility requirement.,"Admissions are made on All India basis for all the programs, with reservations as per Government of India norms. The selection criterion for admission into all the M.Tech. programs is based on valid GATE score.",GATE,25
NIT Warangal - National Institute of Technology Warangal,N/A,4.6/5,142 Reviews,NIRF Ranking: 53,https://www.careers360.com/university/national-institute-of-technology-warangal,M.Tech Smart Electric Grid at NIT Warangal Offline Course,General₹ 3.04 L,Full time,24 Months,"Master of Technology (M.Tech) in Smart Electric Grid is a two-year (4 semesters) full-time postgraduate engineering course offered by the Department of Electrical Engineering at National Institute of Technology, Warangal.",Candidates seeking admission into M.Tech. in Engineering should have passed BE/B.Tech. or equivalent degree in the subject concerned from a recognized University/Institute with First Class not less than 60% marks or equivalent CGPA of 6.5/10. In case of SC/ST candidates 55% marks or equivalent CGPA of 6.0/10 is the eligibility requirement.,"Admissions are made on All India basis for all the programs, with reservations as per Government of India norms. The selection criterion for admission into all the M.Tech. programs is based on valid GATE score.",GATE,25
NIT Warangal - National Institute of Technology Warangal,N/A,4.6/5,142 Reviews,NIRF Ranking: 53,https://www.careers360.com/university/national-institute-of-technology-warangal,M.Tech Thermal Engineering at NIT Warangal Offline Course,General₹ 3.04 L,Full time,24 Months,"Master of Technology (M.Tech) in Thermal Engineering is a two-year (4 semesters) full-time postgraduate engineering course offered by the Department of Mechanical Engineering at National Institute of Technology, Warangal.",Candidates seeking admission into M.Tech. in Engineering should have passed BE/B.Tech. or equivalent degree in the subject concerned from a recognized University/Institute with First Class not less than 60% marks or equivalent CGPA of 6.5/10. In case of SC/ST candidates 55% marks or equivalent CGPA of 6.0/10 is the eligibility requirement.,"Admissions are made on All India basis for all the programs, with reservations as per Government of India norms. The selection criterion for admission into all the M.Tech. programs is based on valid GATE score.",GATE,25
NIT Warangal - National Institute of Technology Warangal,N/A,4.6/5,142 Reviews,NIRF Ranking: 53,https://www.careers360.com/university/national-institute-of-technology-warangal,M.Tech Automobile Engineering at NIT Warangal Offline Course,General₹ 3.04 L,Full time,24 Months,"Master of Technology (M.Tech) in Automobile Engineering is a two-year (4 semesters) full-time postgraduate engineering course offered by the Department of Mechanical Engineering at National Institute of Technology, Warangal.",Candidates seeking admission into M.Tech. in Engineering should have passed BE/B.Tech. or equivalent degree in the subject concerned from a recognized University/Institute with First Class not less than 60% marks or equivalent CGPA of 6.5/10. In case of SC/ST candidates 55% marks or equivalent CGPA of 6.0/10 is the eligibility requirement.,"Admissions are made on All India basis for all the programs, with reservations as per Government of India norms. The selection criterion for admission into all the M.Tech. programs is based on valid GATE score.",GATE,25
NIT Warangal - National Institute of Technology Warangal,N/A,4.6/5,142 Reviews,NIRF Ranking: 53,https://www.careers360.com/university/national-institute-of-technology-warangal,M.Tech VLSI Systems Design at NIT Warangal Offline Course,General₹ 3.04 L,Full time,24 Months,"Master of Technology (M.Tech) in VLSI Systems Design is a two-year (4 semesters) full-time postgraduate engineering course offered by the Department of Electronics and Communication Engineering at National Institute of Technology, Warangal.",Candidates seeking admission into M.Tech. in Engineering should have passed BE/B.Tech. or equivalent degree in the subject concerned from a recognized University/Institute with First Class not less than 60% marks or equivalent CGPA of 6.5/10. In case of SC/ST candidates 55% marks or equivalent CGPA of 6.0/10 is the eligibility requirement.,"Admissions are made on All India basis for all the programs, with reservations as per Government of India norms. The selection criterion for admission into all the M.Tech. programs is based on valid GATE score.",GATE,24
NIT Warangal - National Institute of Technology Warangal,N/A,4.6/5,142 Reviews,NIRF Ranking: 53,https://www.careers360.com/university/national-institute-of-technology-warangal,M.Tech Computer Integrated Manufacturing at NIT Warangal Offline Course,General₹ 3.04 L,Full time,24 Months,"Master of Technology (M.Tech) in Computer Integrated Manufacturing is a two-year (4 semesters) full-time postgraduate engineering course offered by the Department of Mechanical Engineering at National Institute of Technology, Warangal.",Candidates seeking admission into M.Tech. in Engineering should have passed BE/B.Tech. or equivalent degree in the subject concerned from a recognized University/Institute with First Class not less than 60% marks or equivalent CGPA of 6.5/10. In case of SC/ST candidates 55% marks or equivalent CGPA of 6.0/10 is the eligibility requirement.,"Admissions are made on All India basis for all the programs, with reservations as per Government of India norms. The selection criterion for admission into all the M.Tech. programs is based on valid GATE score.",GATE,23
NIT Calicut - National Institute of Technology Calicut,N/A,4.3/5,158 Reviews,NIRF Ranking: 54,https://www.careers360.com/university/national-institute-of-technology-calicut,MCA at NIT Calicut Offline Course,N/A,Full time,36 Months,"The Master of Computer Applications (MCA) programme is offered by the Computer Science and Engineering Department of NITC. This is a three-year programme with one full semester devoted to project work. In addition to the core courses in Computer Science covering the basic knowledge areas, there are courses from Mathematics, Management and Humanities, which enable the students to acquire the required skills for a successful career. The elective courses offered in the emerging areas give them an opportunity to be in the forefront of technology and applications. Ample stress is given on software principles and practices to help them excel in their profession. The single-semester individual project is expected to give the student an experience to tackle a problem from its specification through design, implementation and testing, to possible deployment and maintenance planning.",Indian Nationals securing minimum 60% marks (or CGPA 6.5/10) for GEN/GEN-EWS/OBC and 55% marks (or CGPA 6.0/10) for SC/ST/PwD in (i) B.Sc./ B.Sc. (Hons)/ BCA/ BIT/ B.Voc.(Computer Science/ Computer Applications/ Software Development) of minimum three years full-time from a recognized University with Mathematics/Statistics as one of the subjects Or (ii) B.E./ B.Tech. from a recognized University are eligible to appear for NIMCET. Conversion from CGPA to percentage or vice versa given by individual Institute/university will not be considered / allowed. (CGPA other than 10-point scale will be converted to 10-point scale based on Unitary method),N/A,NIMCET,52
NIT Calicut - National Institute of Technology Calicut,N/A,4.3/5,158 Reviews,NIRF Ranking: 54,https://www.careers360.com/university/national-institute-of-technology-calicut,M.Sc Chemistry at NIT Calicut Offline Course,General₹ 21.50 K,Full time,24 Months,Master of Science in Chemistry is full time two year postgraduate course and this degree is offered by National Institute of Technology Calicut.,"A candidate must have passed the B.Sc Degree in Chemistry (Main) with Mathematics as one of the subsidiaries Or Three-main-system with Chemistry, Mathematics and Physics as subjects with minimum 60% marks (or CGPA 6.5/10) for GEN/GEN-EWS/OBC and 55% marks (or CGPA 6.0/10) for SC/ST/PwD and qualified JAM in Chemistry.Conversion from CGPA to percentage or vice versa given by individual Institute/university will not be considered / allowed.",Admission to M.Sc. programmes of the Institute is based on JAM score through the centralized counselling process CCMN.,JAM,25
NIT Calicut - National Institute of Technology Calicut,N/A,4.3/5,158 Reviews,NIRF Ranking: 54,https://www.careers360.com/university/national-institute-of-technology-calicut,M.Tech Thermal Sciences at NIT Calicut Offline Course,General₹ 3.97 L,Full time,24 Months,Master of Technology in Thermal Sciences is full time two year course degree offered by National Institute of Technology Calicut.,Candidates for admission to M. Tech degree programme at NIT Calicut should have passed B.E./B.Tech/ B.Arch. / B.Plan. in an appropriate branch from an approved Institute/University with minimum 60% marks (or CGPA 6.5/10) for GEN/GEN-EWS/OBC and 55% marks (or CGPA 6.0/10) for SC/ST/PwD.Candidates under lateral entry should have passed the three-year diploma in engineering with minimum 60% marks (or CGPA 6.5/10) for GEN/GENEWS/OBC and 55% marks (or CGPA 6.0/10) for SC/ST/PwD. Conversion from CGPA to percentage or vice versa given by individual Institute/university will not be considered / allowed. Candidates should also have a valid GATE score in the respective discipline.,Admission is based on the valid GATE score in the respective discipline.,GATE,25
NIT Calicut - National Institute of Technology Calicut,N/A,4.3/5,158 Reviews,NIRF Ranking: 54,https://www.careers360.com/university/national-institute-of-technology-calicut,M.Tech Power Systems at NIT Calicut Offline Course,General₹ 3.97 L,Full time,24 Months,Master of Technology in Power Systems is full time two year course degree offered by National Institute of Technology Calicut.,Candidates for admission to M. Tech degree programme at NIT Calicut should have passed B.E./B.Tech/ B.Arch. / B.Plan. in an appropriate branch from an approved Institute/University with minimum 60% marks (or CGPA 6.5/10) for GEN/GEN-EWS/OBC and 55% marks (or CGPA 6.0/10) for SC/ST/PwD.Candidates under lateral entry should have passed the three-year diploma in engineering with minimum 60% marks (or CGPA 6.5/10) for GEN/GENEWS/OBC and 55% marks (or CGPA 6.0/10) for SC/ST/PwD. Conversion from CGPA to percentage or vice versa given by individual Institute/university will not be considered / allowed. Candidates should also have a valid GATE score in the respective discipline.,Admission is based on the valid GATE score in the respective discipline.,GATE,25
NIT Calicut - National Institute of Technology Calicut,N/A,4.3/5,158 Reviews,NIRF Ranking: 54,https://www.careers360.com/university/national-institute-of-technology-calicut,M.Tech Manufacturing Technology at NIT Calicut Offline Course,General₹ 3.97 L,Full time,24 Months,Master of Technology in Manufacturing Technology is full time two year course degree offered by National Institute of Technology Calicut.,Candidates for admission to M. Tech degree programme at NIT Calicut should have passed B.E./B.Tech/ B.Arch. / B.Plan. in an appropriate branch from an approved Institute/University with minimum 60% marks (or CGPA 6.5/10) for GEN/GEN-EWS/OBC and 55% marks (or CGPA 6.0/10) for SC/ST/PwD.Candidates under lateral entry should have passed the three-year diploma in engineering with minimum 60% marks (or CGPA 6.5/10) for GEN/GENEWS/OBC and 55% marks (or CGPA 6.0/10) for SC/ST/PwD. Conversion from CGPA to percentage or vice versa given by individual Institute/university will not be considered / allowed. Candidates should also have a valid GATE score in the respective discipline.,Admission is based on the valid GATE score in the respective discipline.,GATE,25
NIT Calicut - National Institute of Technology Calicut,N/A,4.3/5,158 Reviews,NIRF Ranking: 54,https://www.careers360.com/university/national-institute-of-technology-calicut,M.Tech Industrial Engineering and Management at NIT Calicut Offline Course,General₹ 3.97 L,Full time,24 Months,Master of Technology in Industrial Engineering and Management is full time two year course degree offered by National Institute of Technology Calicut.,Candidates for admission to M. Tech degree programme at NIT Calicut should have passed B.E./B.Tech/ B.Arch. / B.Plan. in an appropriate branch from an approved Institute/University with minimum 60% marks (or CGPA 6.5/10) for GEN/GEN-EWS/OBC and 55% marks (or CGPA 6.0/10) for SC/ST/PwD.Candidates under lateral entry should have passed the three-year diploma in engineering with minimum 60% marks (or CGPA 6.5/10) for GEN/GENEWS/OBC and 55% marks (or CGPA 6.0/10) for SC/ST/PwD. Conversion from CGPA to percentage or vice versa given by individual Institute/university will not be considered / allowed. Candidates should also have a valid GATE score in the respective discipline.,Admission is based on the valid GATE score in the respective discipline.,GATE,25
NIT Calicut - National Institute of Technology Calicut,N/A,4.3/5,158 Reviews,NIRF Ranking: 54,https://www.careers360.com/university/national-institute-of-technology-calicut,M.Tech Energy Engineering and Management at NIT Calicut Offline Course,General₹ 3.97 L,Full time,24 Months,Master of Technology in Energy Engineering and Management is full time two year course degree offered by National Institute of Technology Calicut.,Candidates for admission to M. Tech degree programme at NIT Calicut should have passed B.E./B.Tech/ B.Arch. / B.Plan. in an appropriate branch from an approved Institute/University with minimum 60% marks (or CGPA 6.5/10) for GEN/GEN-EWS/OBC and 55% marks (or CGPA 6.0/10) for SC/ST/PwD.Candidates under lateral entry should have passed the three-year diploma in engineering with minimum 60% marks (or CGPA 6.5/10) for GEN/GENEWS/OBC and 55% marks (or CGPA 6.0/10) for SC/ST/PwD. Conversion from CGPA to percentage or vice versa given by individual Institute/university will not be considered / allowed. Candidates should also have a valid GATE score in the respective discipline.,Admission is based on the valid GATE score in the respective discipline.,GATE,25
NIT Calicut - National Institute of Technology Calicut,N/A,4.3/5,158 Reviews,NIRF Ranking: 54,https://www.careers360.com/university/national-institute-of-technology-calicut,M.Tech Computer Science and Engineering at NIT Calicut Offline Course,General₹ 3.97 L,Full time,24 Months,Master of Technology in Computer Science and Engineering is full time two year course degree offered by National Institute of Technology Calicut.,Candidates for admission to M. Tech degree programme at NIT Calicut should have passed B.E./B.Tech/ B.Arch. / B.Plan. in an appropriate branch from an approved Institute/University with minimum 60% marks (or CGPA 6.5/10) for GEN/GEN-EWS/OBC and 55% marks (or CGPA 6.0/10) for SC/ST/PwD.Candidates under lateral entry should have passed the three-year diploma in engineering with minimum 60% marks (or CGPA 6.5/10) for GEN/GENEWS/OBC and 55% marks (or CGPA 6.0/10) for SC/ST/PwD. Conversion from CGPA to percentage or vice versa given by individual Institute/university will not be considered / allowed. Candidates should also have a valid GATE score in the respective discipline.,Admission is based on the valid GATE score in the respective discipline.,GATE,25
NIT Calicut - National Institute of Technology Calicut,N/A,4.3/5,158 Reviews,NIRF Ranking: 54,https://www.careers360.com/university/national-institute-of-technology-calicut,M.Tech Instrumentation and Control Systems at NIT Calicut Offline Course,General₹ 3.97 L,Full time,24 Months,Master of Technology in Instrumentation and Control Systems is full time two year course degree offered by National Institute of Technology Calicut.,Candidates for admission to M. Tech degree programme at NIT Calicut should have passed B.E./B.Tech/ B.Arch. / B.Plan. in an appropriate branch from an approved Institute/University with minimum 60% marks (or CGPA 6.5/10) for GEN/GEN-EWS/OBC and 55% marks (or CGPA 6.0/10) for SC/ST/PwD.Candidates under lateral entry should have passed the three-year diploma in engineering with minimum 60% marks (or CGPA 6.5/10) for GEN/GENEWS/OBC and 55% marks (or CGPA 6.0/10) for SC/ST/PwD. Conversion from CGPA to percentage or vice versa given by individual Institute/university will not be considered / allowed. Candidates should also have a valid GATE score in the respective discipline.,Admission is based on the valid GATE score in the respective discipline.,GATE,25
NIT Calicut - National Institute of Technology Calicut,N/A,4.3/5,158 Reviews,NIRF Ranking: 54,https://www.careers360.com/university/national-institute-of-technology-calicut,M.Tech Environmental Geotechnology at NIT Calicut Offline Course,General₹ 3.30 L,Full time,24 Months,Master of Technology in Environmental Geotechnology is full time two year course degree offered by National Institute of Technology Calicut.,Candidates for admission to M. Tech degree programme at NIT Calicut should have passed B.E./B.Tech/ B.Arch. / B.Plan. in an appropriate branch from an approved Institute/University with minimum 60% marks (or CGPA 6.5/10) for GEN/GEN-EWS/OBC and 55% marks (or CGPA 6.0/10) for SC/ST/PwD.Candidates under lateral entry should have passed the three-year diploma in engineering with minimum 60% marks (or CGPA 6.5/10) for GEN/GENEWS/OBC and 55% marks (or CGPA 6.0/10) for SC/ST/PwD. Conversion from CGPA to percentage or vice versa given by individual Institute/university will not be considered / allowed. Candidates should also have a valid GATE score in the respective discipline.,Admission is based on the valid GATE score in the respective discipline.,GATE,25
