College Name,Location,Fees,Rating,Reviews,NIRF Ranking,College URL,Course Title,Total Fees,Course Duration,Eligibility Criteria
"AMC MET Nursing College, Ahmedabad",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amc-met-nursing-college-ahmedabad/bsc-nursing-course,"B.Sc Nursing at AMC MET Nursing College, Ahmedabad Offline Course",General₹ 8.08 L,DURATION 48 Months,The minimum age for admission shall be 17 years on 31st December of the year in which admission is sought.Minimum education:10+2 class passed with Science (PCB) & English Core/English Elective with an aggregate of 45% marks from recognized board under AISSCE/CBSE/ICSE/SSCE/HSCE or other equivalent Board.The student shall be medically fit.Students appearing in the 10+2 examination in Science conducted by the National Institute of Open School with 45% marks.Students shall be admitted once a year.
"Amdar Shashikant Shinde Mahavidyalaya, Medha",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amdar-shashikant-shinde-mahavidyalaya-medha/bsc-course,"B.Sc at Amdar Shashikant Shinde Mahavidyalaya, Medha Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Amepurva Forum's Nirant Institute of Pharmacy, Solapur",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amepurva-forums-nirant-institute-of-pharmacy-solapur/bpharma-course,"B.Pharma at Amepurva Forum's Nirant Institute of Pharmacy, Solapur Offline Course",N/A,DURATION 48 Months,The candidate should have passed in HSC Examination with a minimum of 50 % Marks in PCM/ PCB [45 % For Backward class candidates] with an MH-CET score.
"American International Institute of Medical Sciences, Bedwas",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/american-international-institute-of-medical-sciences-bedwas/ms-general-surgery-course,"MS General Surgery at American International Institute of Medical Sciences, Bedwas Offline Course",N/A,DURATION 36 Months,The candidate must have passed an MBBS degree with a minimum of 55% marks from a recognized university from the medical council of India.
"American NRI College of Nursing, Visakhapatnam",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/american-nri-college-of-nursing-visakhapatnam/bsc-nursing-course,"B.Sc Nursing at American NRI College of Nursing, Visakhapatnam Offline Course",N/A,DURATION 48 Months,The candidate seeking admission must:The minimum age for the admission shall be 17 years on 31 December of the year in which the admission is sought.10+2 classes passed with Science (PCB) & English subject as mandatory with minimum 45%Student should be medically fit
"Amer Maharaja College, Jaipur",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amer-maharaja-college-jaipur/bsc-course,"B.Sc at Amer Maharaja College, Jaipur Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"AMEX, Burdwan",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amex-burdwan/bca-hons-course,"BCA Hons at AMEX, Burdwan Offline Course",General₹ 84.00 K,DURATION 36 Months,The candidate should have passed the Higher Secondary Examination (10+2) and should comprise Mathematics/Business Mathematics/Computer Science or Computer Application/Statistics.
"Amina Institute of Technology, Shamirpet",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amina-institute-of-technology-shamirpet/btech-civil-engineering-course,"B.Tech Civil Engineering at Amina Institute of Technology, Shamirpet Offline Course",N/A,DURATION 48 Months,"Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry/ Biotechnology/ Biology/ Technical Vocational subject/ Computer Science/ Information Technology/ Informatics Practices/ Agriculture/ Engineering Graphics/ Business Studies. Obtained at least 45% marks (40% marks in case of candidates belonging to reserved category) in the above subjects taken together. OR Passed Diploma (in Engineering and Technology) examination with at least 45% marks (40% marks in case of candidates belonging to reserved category) subject to vacancies in the First Year, in case the vacancies at lateral entry are exhausted."
"Amiraj College of Engineering and Technology, Ahmedabad",N/A,N/A,4.1/5,4 Reviews,N/A,https://www.careers360.com/colleges/amiraj-college-of-engineering-and-technology-ahmedabad/be-civil-engineering-course,"BE Civil Engineering at Amiraj College of Engineering and Technology, Ahmedabad Offline Course",N/A,DURATION 48 Months,"Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry/ Biotechnology/ Biology/ Technical Vocational subjects/ Computer Science/ Information Technology/ Informatics Practices/ Agriculture/ Engineering Graphics/ Business Studies. Obtained at least 45% marks (40% marks in case of candidates belonging to reserved category) in the above subjects taken together. OR Passed Diploma (in Engineering and Technology) examination with at least 45% marks (40% marks in case of candidates belonging to reserved category) subject to vacancies in the First Year, in case the vacancies at lateral entry are exhausted."
"Amiruddaula Islamia Degree College, Lucknow",N/A,N/A,3.7/5,3 Reviews,N/A,https://www.careers360.com/colleges/amiruddaula-islamia-degree-college-lucknow/bsc-course,"B.Sc at Amiruddaula Islamia Degree College, Lucknow Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Amit Memorial Mahavidyalaya, Agra",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amit-memorial-mahavidyalaya-agra/bsc-course,"B.Sc at Amit Memorial Mahavidyalaya, Agra Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Amity Business School, Gwalior",N/A,N/A,4.6/5,7 Reviews,N/A,https://www.careers360.com/colleges/amity-business-school-gwalior/phd-management-part-time-course,"Ph.D Management Part Time at Amity Business School, Gwalior Offline Course",N/A,DURATION 53 Months,The minimum qualification for admission to Ph.D. The programme shall be a Master's Degree in the relevant field with a minimum of 55% marks or equivalent grade. Applicants with Chartered Accountancy (CA) qualifications from ‘The Institute of Chartered Accountants of India' (ICAI) with a minimum 55% mark or equivalent grade may be considered eligible for admission to Ph.D. programmes in the field of Commerce and other related areas of Ph.D. in Management.
"Amity College of Commerce and Finance, Noida",N/A,N/A,3.8/5,3 Reviews,N/A,https://www.careers360.com/colleges/amity-college-of-commerce-and-finance-noida/phd-commerce-course,"Ph.D Commerce at Amity College of Commerce and Finance, Noida Offline Course",N/A,DURATION 72 Months,"Master’s Degree holders satisfy the criteria stipulated under Clause 2 above. Candidates who have cleared the M.Phil. course work with at least 55% marks in aggregate or its equivalent grade 'B' in the UGC 7-point scale (or an equivalent grade in a point scale wherever the grading system is followed) and successfully completing the M.Phil. Degree shall be eligible to proceed to do research work leading to the Ph. D. Degree in the same Institution in an integrated program. A relaxation of 5% of marks, from 55% to 50%, or an equivalent relaxation of grade, may be allowed for those belonging to SC/ST/OBC(non-creamy layer)/differently-abled and other categories of candidates as per the decision of the Commission from time to time. A person whose M.Phil. dissertation has been evaluated and the viva voce is pending may be admitted to the Ph.D. program of the same Institution. Candidates possessing a Degree considered equivalent to M.Phil. Degree of an Indian Institution, from a Foreign Educational Institution accredited by an Assessment and Accreditation Agency which is approved, recognized, or authorized by an authority, established or incorporated under a law in its home country or any other statutory authority in that country for the purpose of assessing, accrediting or assuring quality and standards of educational institutions, shall be eligible for admission to the Ph.D. program."
"Amity Directorate of Distance and Online Education, Gwalior",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amity-directorate-of-distance-and-online-education-gwalior/msc-information-technology-course,"M.Sc Information Technology at Amity Directorate of Distance and Online Education, Gwalior Offline Course",N/A,DURATION 24 Months,1. 10th Class certificate (completing 10 years of formal schooling)2. 12th Class Certificate (completing 12 yrs of formal schooling)3. Graduation degree (3 yrs or 4 yrs degree program. Diploma will not be acceptable)
"Amity Directorate of Distance and Online Education, Jaipur",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amity-directorate-of-distance-and-online-education-jaipur/mca-course,"MCA at Amity Directorate of Distance and Online Education, Jaipur Offline Course",N/A,DURATION 36 Months,1. Secondary School (10th) Certificate2. Senior Secondary School (12th) Certificate with Mathematics3. Graduation Degree (BCA is preferable)
"Amity Directorate of Distance and Online Education, Noida",N/A,N/A,4.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/amity-directorate-of-distance-and-online-education-noida/msc-environmental-science-course,"M.Sc Environmental Science at Amity Directorate of Distance and Online Education, Noida Offline Course",General₹ 1.20 L,DURATION 24 Months,Graduation Degree in Science ( any science stream ).
"Amity Institute of Advanced Legal Studies, Noida",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amity-institute-of-advanced-legal-studies-noida/phd-law-course,"Ph.D Law at Amity Institute of Advanced Legal Studies, Noida Offline Course",N/A,DURATION 36 Months,Candidates must have a three-year LLM degree or a three-year integrated LLM degree if equivalent LLM degree from a recognized University
"Amity Institute of Aerospace Engineering, Noida",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amity-institute-of-aerospace-engineering-noida/btech-aerospace-engineering-course,"B.Tech Aerospace Engineering at Amity Institute of Aerospace Engineering, Noida Offline Course",General₹ 10.16 L,DURATION 48 Months,"Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry/ Biotechnology/ Biology/ Technical Vocational subject/ Computer Science/ Information Technology/ Informatics Practices/ Agriculture/ Engineering Graphics/ Business Studies. Obtained at least 45% marks (40% marks in case of candidates belonging to reserved category) in the above subjects taken together. OR Passed Diploma (in Engineering and Technology) examination with at least 45% marks (40% marks in case of candidates belonging to reserved category) subject to vacancies in the First Year, in case the vacancies at lateral entry are exhausted."
"Amity Institute of Anthropology, Noida",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amity-institute-of-anthropology-noida/bsc-anthropology-hons-course,"B.Sc Anthropology Hons at Amity Institute of Anthropology, Noida Offline Course",General₹ 1.68 L,DURATION 36 Months,"Aggregate percentage will be calculated on the basis of marks scored in English and three academic subjects (excluding second language, Physical Education, Fine Arts, Performing Arts or any other Vocational /Non-Written subjects). Student should have passed all the subjects of class XII from a recognized board."
"Amity Institute of Behavioral and Allied Sciences, Gwalior",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amity-institute-of-behavioral-and-allied-sciences-gwalior/bsc-clinical-psychology-course,"B.Sc Clinical Psychology at Amity Institute of Behavioral and Allied Sciences, Gwalior Offline Course",General₹ 2.28 L,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with a science stream min 50% or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Amity Institute of Biotechnology, Gwalior",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amity-institute-of-biotechnology-gwalior/bsc-biology-course,"B.Sc Biology at Amity Institute of Biotechnology, Gwalior Offline Course",General₹ 1.98 L,DURATION 36 Months,A candidate must have passed PCB min. 50% shall be eligible for the course from a recognized board.
"Amity Institute of Biotechnology, Noida",N/A,N/A,4.1/5,14 Reviews,N/A,https://www.careers360.com/colleges/amity-institute-of-biotechnology-noida/bsc-microbiology-hons-course,"B.Sc Microbiology Hons at Amity Institute of Biotechnology, Noida Offline Course",General₹ 2.06 L,DURATION 36 Months,The candidate should have pass 10+2 with PCB min. 60% for Non sponsored & 55% for Sponsored category.
"Amity Institute of English Studies and Research, Noida",N/A,N/A,5.0/5,2 Reviews,N/A,https://www.careers360.com/colleges/amity-institute-of-english-studies-and-research-noida/phd-english-part-time-course,"Ph.D English Part Time at Amity Institute of English Studies and Research, Noida Offline Course",General₹ 3.02 L,DURATION 42 Months,The Candidate should pass a Master’s Degree in English from any accredited Indian or Foreign University with a minimum of 55% marks or grade point average.
"Amity Institute of Food Technology, Noida",N/A,N/A,3.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/amity-institute-of-food-technology-noida/bsc-home-science-hons-course,"B.Sc Home Science Hons at Amity Institute of Food Technology, Noida Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Amity Institute of Information Technology, Noida",N/A,N/A,4.3/5,7 Reviews,N/A,https://www.careers360.com/colleges/amity-institute-of-information-technology-noida/bca-course,"BCA at Amity Institute of Information Technology, Noida Offline Course",General₹ 7.20 L,DURATION 36 Months,"50% in 10+2 with Maths / Computer Sc. / Informatics Practice / Computer Applications / Multimedia & Web Technology / Data Management Application / Web Application / Information TechnologyAggregate percentage will be calculated on the basis of marks scored in English and three academic subjects (excluding second language, Physical Education, Fine Arts, Performing Arts or any other Vocational /Non-Written subjects). The student should have passed all the subjects of class XII from a recognized board."
"Amity Institute of Pharmacy, Noida",N/A,N/A,4.2/5,3 Reviews,N/A,https://www.careers360.com/colleges/amity-institute-of-pharmacy-noida/bpharma-course,"B.Pharma at Amity Institute of Pharmacy, Noida Offline Course",General₹ 8.80 L,DURATION 48 Months,"For Non Sponsored category: Class XII with (PCM/PCB) min. 60%For Sponsored category: Class XII with (PCM/PCB) min. 55%Aggregate percentage will be calculated on the basis of marks scored in English and three academic subjects (excluding second language, Physical Education, Fine Arts, Performing Arts or any other Vocational /Non-Written subjects). Student should have passed all the subjects of class XII from a recognized board."
"Amity Institute of Physiotherapy, Noida",N/A,N/A,4.2/5,2 Reviews,N/A,https://www.careers360.com/colleges/amity-institute-of-physiotherapy-noida/phd-physiotherapy-course,"Ph.D Physiotherapy at Amity Institute of Physiotherapy, Noida Offline Course",General₹ 3.00 L,DURATION 36 Months,The Master’s Degree in Physiotherapy from any accredited Indian or Foreign University with a minimum of 55% marks or grade point average.
"Amity Institute of Psychology and Allied Sciences, Noida",N/A,N/A,3.5/5,3 Reviews,N/A,https://www.careers360.com/colleges/amity-institute-of-psychology-and-allied-sciences-noida/phd-clinical-psychology-course,"Ph.D Clinical Psychology at Amity Institute of Psychology and Allied Sciences, Noida Offline Course",General₹ 13.20 L,DURATION 48 Months,"The candidate should be passed MA / M Sc in Psychology with min 65% and should have completed it within the last 5 years. Also, the candidate should have completed a research dissertation at Masters's level and will have to attach 2 recommendation letters from the permanent faculty members (at least 1 member should be with Ph. D) of the university from where the master's degree has been completed."
"Amity Institute of Social Sciences, Noida",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amity-institute-of-social-sciences-noida/phd-history-course,"Ph.D History at Amity Institute of Social Sciences, Noida Offline Course",N/A,DURATION 72 Months,The candidate should have an M.A. in History / Social Work/ Anthropology/ Gender Studies/ Women Studies/ Population Studies/Social Science with a minimum of 55% marks or equivalent grade point average.
"AIBS Noida - Amity International Business School, Noida",N/A,N/A,3.6/5,2 Reviews,N/A,https://www.careers360.com/colleges/amity-international-business-school-noida/phd-management-part-time-course,Ph.D Management Part-Time at AIBS Noida Offline Course,General₹ 3.02 L,DURATION 54 Months,The candidate must have Master’s Degree in Management/ Commerce/ Finance/ Economics / Law/ Foreign Trade/ Operations Research/ Information Technology/ Transport and Logistics/ Agriculture and Food Business/ Banking and Finance/ Insurance and Financial Planning/ Public Administration/ Sociology/ Psychology/ Tourism/ Hospitality/ Hospital Management/ Chartered Accountants of ICAI/ Cost and Works Accountancy of ICWAI/ Company Secretaryship of ICSI from any accredited Indian or Foreign University with a minimum of 55% marks or grade point average.
"Amity Law School, Gurugram",N/A,N/A,5.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/amity-law-school-gurugram/phd-law-course,"Ph.D Law at Amity Law School, Gurugram Offline Course",General₹ 2.70 L,DURATION 36 Months,Master's Degree from any accredited Indian or Foreign University in the relevant field with a minimum of 55% marks or grade point average.
"Amity Law School, Gwalior",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amity-law-school-gwalior/phd-law-course,"Ph.D Law at Amity Law School, Gwalior Offline Course",General₹ 1.92 L,DURATION 36 Months,Master’s Degree from any accredited Indian or Foreign University in the relevant field with a minimum of 55% marks or grade point average.
"Amity Law School, Jaipur",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amity-law-school-jaipur/phd-law-course,"Ph.D Law at Amity Law School, Jaipur Offline Course",General₹ 2.70 L,DURATION 36 Months,The Candidates must have passed a Master’s Degree in the relevant field with a minimum of 55% marks or equivalent grade from a recognized university.
"Amity Law School, Kolkata",N/A,N/A,4.6/5,1 Reviews,N/A,https://www.careers360.com/colleges/amity-law-school-kolkata/phd-law-course,"Ph.D Law at Amity Law School, Kolkata Offline Course",General₹ 3.09 L,DURATION 36 Months,The Candidates must be passed a Master’s Degree in the relevant field with a minimum of 55% marks or equivalent grade from a recognized university.
"Amity Law School, Lucknow",N/A,N/A,4.3/5,2 Reviews,N/A,https://www.careers360.com/colleges/amity-law-school-lucknow/phd-law-course,"Ph.D Law at Amity Law School, Lucknow Offline Course",General₹ 2.52 L,DURATION 36 Months,The Candidate should pass a Master's degree in Social Science/ Law/Management with a minimum of 55% marks or equivalent grade point average from any accredited Indian or Foreign University.
"Amity Law School, Noida",N/A,N/A,3.8/5,50 Reviews,N/A,https://www.careers360.com/colleges/amity-law-school-noida/phd-law-part-time-course,"Ph.D Law Part Time at Amity Law School, Noida Offline Course",General₹ 3.02 L,DURATION 54 Months,The candidate should have passed a Master’s Degree in Law from any accredited Indian or Foreign University with a minimum of 55% marks or grade point average.
Amity Online,N/A,N/A,4.4/5,12 Reviews,N/A,https://www.careers360.com/colleges/amity-online/mca-online-course,MCA at Amity Online Online Course,General₹ 1.64 L,N/A,"Before filling up the application form for online MCA at Amity University, it is important for the candidates to meet the eligibility criteria. For Indian StudentsMust have passed 10+2 from a recognized board in any stream.Must hold a Graduate degree from a recognized university (BCA is preferable)/ Bachelor’s Degree in Computer Science/ Bachelor's Degree in Science, Commerce or Arts with Mathematics at 10+2 level.Candidates without Mathematics at 10+2 or graduation are also eligible after qualifying for the Bridge course.For Students with Foreign EducationMust be a graduate (BCA is preferable) Must be good at English (both writing and speaking)Must have the Certificate of Equivalence from the Association of Indian Universities (required by students with foreign education to apply to any University in India)."
"Amity School of Architecture and Planning, Noida",N/A,N/A,4.1/5,5 Reviews,N/A,https://www.careers360.com/colleges/amity-school-of-architecture-and-planning-noida/phd-architecture-and-planning-part-time-course,"Ph.D Architecture and Planning Part-Time at Amity School of Architecture and Planning, Noida Offline Course",General₹ 3.02 L,DURATION 54 Months,The Candidate must pass B. Arch / B. Plan and Master's degree in M. Arch/M. Plan/Urban Planning/Regional Planning/Environmental Planning/Housing or Transport Planning/Landscape Architecture/ Urban Design/Architectural Conservation/Building Engineering and Management/Industrial Design from any accredited Indian or Foreign University in the relevant field with a minimum of 55% marks or equivalent grade point average.
"Amity School of Communication, Gwalior",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amity-school-of-communication-gwalior/phd-journalism-and-mass-communication-course,"Ph.D Journalism and Mass Communication at Amity School of Communication, Gwalior Offline Course",General₹ 1.92 L,DURATION 36 Months,The minimum qualification for admission to Ph.D. The program shall be a Master's Degree in the relevant field with a minimum of 55% marks or equivalent grade.
"Amity School of Communication, Noida",N/A,N/A,4.6/5,6 Reviews,N/A,https://www.careers360.com/colleges/amity-school-of-communication-noida/phd-in-mass-communication-course,"Ph.D Mass Communication at Amity School of Communication, Noida Offline Course",General₹ 3.00 L,DURATION 36 Months,Master's Degree in Mass Communication OR Any subject with a minimum of 5 years relevant teaching or professional experience in the media with a minimum of 55% marks or grade point average.
"Amity School of Economics, Noida",N/A,N/A,4.8/5,1 Reviews,N/A,https://www.careers360.com/colleges/amity-school-of-economics-noida/phd-economics-course,"Ph.D Economics at Amity School of Economics, Noida Offline Course",N/A,DURATION 36 Months,"Master’s Degree holders satisfy the criteria stipulated under Clause 2 above.Candidates who have cleared the M.Phil. course work with at least 55% marks in aggregate or its equivalent grade 'B' in the UGC 7-point scale (or an equivalent grade in a point scale wherever grading system is followed) and successfully completing the M.Phil. Degree shall be eligible to proceed to do research work leading to the Ph. D. Degree in the same Institution in an integrated program. A relaxation of 5% of marks, from 55% to 50%, or an equivalent relaxation of grade, may be allowed for those belonging to SC/ST/OBC(non-creamy layer)/differently-abled and other categories of candidates as per the decision of the Commission from time to time.A person whose M.Phil. dissertation has been evaluated and the viva voce is pending may be admitted to the Ph.D. program of the same Institution.Candidates possessing a Degree considered equivalent to M.Phil. Degree of an Indian Institution, from a  Foreign  Educational  Institution accredited by an Assessment and  Accreditation  Agency which is approved, recognized, or authorized by an authority, established or incorporated under a law in its home country or any other statutory authority in that country for the purpose of assessing,  accrediting or assuring quality and standards of educational institutions,  shall be eligible for admission to the Ph.D. program."
"Amity School of Engineering and Technology, Bijwasan",N/A,N/A,3.6/5,63 Reviews,N/A,https://www.careers360.com/colleges/amity-school-of-engineering-and-technology-bijwasan/btech-computer-science-and-engineering-course,"B.Tech Computer Science and Engineering at Amity School of Engineering and Technology, Bijwasan Offline Course",N/A,DURATION 48 Months,"Candidates must pass intermediate examination or equivalent (10+2) from any recognized Board/University with Physics, Chemistry, Mathematics."
"Amity School of Engineering and Technology, Gwalior",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amity-school-of-engineering-and-technology-gwalior/btech-biotechnology-course,"B.Tech Biotechnology at Amity School of Engineering and Technology, Gwalior Offline Course",General₹ 6.56 L,DURATION 48 Months,"A candidate who has passed 10+2 in Physics, Chemistry, Biology or Physics, Mathematics, Chemistry in a recognized university shall be eligible for this course."
"Amity School of Engineering and Technology, Noida",N/A,N/A,3.8/5,51 Reviews,N/A,https://www.careers360.com/colleges/amity-school-of-engineering-and-technology-noida/btech-electronics-and-communication-engineering-course,"B.Tech Electronics and Communication Engineering at Amity School of Engineering and Technology, Noida Offline Course",General₹ 13.88 L,DURATION 48 Months,For Non Sponsored category: Class (X & XII) agg. 60% with (Physics + Mathematics + Third subject*) min 60%*Select third Subject from (Chemistry/ Computer Science/Electronics/Information Technology/ Biology/ Informatics Practices/ Biotechnology/ Technical Vocational subject/ Agriculture/ Engineering Graphics/ Business Studies/Entrepreneurship)For Sponsored category: Eligibility will be relaxed by 5%Aggregate percentage will be calculated on the basis of marks scored in English + Physics + Mathematics + third subjects from the above choices.
"Amity School of Engineering, Noida",N/A,N/A,5.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/amity-school-of-engineering-noida/btech-computer-science-and-engineering-course,"B.Tech Computer Science and Engineering at Amity School of Engineering, Noida Offline Course",General₹ 8.64 L,DURATION 48 Months,"The academic qualifications as prescribed in Information Bulletin and Application Form of CBSE JEE are applicable for the counselling. These are reproduced below :The minimum academic qualification for admission through CBSE JEE is that the candidate must have passed in the final examination of 10+2 (Class XII), or its equivalent with an aggregate score of minimum 60% in PCM + English.Candidate must have appeared in CBSE JEE. Selection will be based on CBSE JEE Score (Negative and 0 scores will not be considered at Noida Campus).Subject combinations required in the qualifying examination for admission to B.E. / B.Tech Courses shall be as under:Compulsory- Physics, Chemistry and MathematicsAny One of the Optional Subject- English, Biotechnology, Computer Science, Biology"
"Amity School of Fashion Technology, Noida",N/A,N/A,4.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/amity-school-of-fashion-technology-noida/phd-fashion-course,"Ph.D Fashion at Amity School of Fashion Technology, Noida Offline Course",General₹ 3.00 L,DURATION 36 Months,Master’s Degree in Fashion Design/ Fashion Technology/ Management with specialization in Fashion / Textile Design and Technology/ Merchandising/ Fashion Communication from any accredited Indian or Foreign University in the relevant field with a minimum of 55% marks or grade point average
"Amity School of Film and Drama, Noida",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amity-school-of-film-and-drama-noida/phd-drama-course,"Ph.D Drama at Amity School of Film and Drama, Noida Offline Course",General₹ 3.00 L,DURATION 36 Months,"Master's Degree (agg. 55% or grade point average) in Drama / Theatre / Film Studies / Fine Arts OR Any subject with a minimum of 5 years relevant teaching or professional experience in the drama, films, AVCG or related area."
"Amity School of Fine Arts, Noida",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amity-school-of-fine-arts-noida/phd-fine-arts-course,"Ph.D Fine Arts at Amity School of Fine Arts, Noida Offline Course",General₹ 3.00 L,DURATION 36 Months,A Candidate should have a Master’s Degree in Fine Arts / Visual Arts in Painting / Applied Arts / Art History or its equivalent from any accredited Indian or Foreign University in the relevant field with a minimum of 55% marks or grade point average.
"Amity School of Natural Resources and Sustainable Development, Noida",N/A,N/A,4.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/amity-school-of-natural-resources-and-sustainable-development-noida/msc-forestry-course,"M.Sc Forestry at Amity School of Natural Resources and Sustainable Development, Noida Offline Course",General₹ 1.88 L,DURATION 24 Months,The candidate should have passed in B.Sc. (min 50%). from a recognized University.
"Amity University, Bengaluru",N/A,N/A,4.1/5,4 Reviews,N/A,https://www.careers360.com/university/amity-university-bengaluru/btech-biotechnology-course,"B.Tech Biotechnology at Amity University, Bengaluru Offline Course",N/A,DURATION 48 Months,"12th min 60% aggregate with subjects Physics, Chemistry, Maths/Biology/Biotechnology"
"Amity University, Greater Noida Campus",N/A,N/A,4.0/5,43 Reviews,N/A,https://www.careers360.com/colleges/amity-university-greater-noida-campus/bsc-chemistry-hons-course,"B.Sc Chemistry Hons at Amity University, Greater Noida Campus Offline Course",General₹ 2.52 L,DURATION 36 Months,The candidate should have passed 10+2 from any recognized board.
"Amity University, Gwalior",N/A,N/A,4.3/5,148 Reviews,N/A,https://www.careers360.com/university/amity-university-gwalior/bca-course,"BCA at Amity University, Gwalior Offline Course",General₹ 5.04 L,DURATION 48 Months,10+2 with Maths / Computer Sc. / Information Practice / Computer Applications / Multimedia & Web Technology / Data Management Application / Web Application.
"Amity University, Jaipur",N/A,N/A,4.1/5,200 Reviews,N/A,https://www.careers360.com/university/amity-university-jaipur/phd-law-course,"Ph.D Law at Amity Law School, Jaipur Offline Course",General₹ 2.70 L,DURATION 36 Months,The Candidates must have passed a Master’s Degree in the relevant field with a minimum of 55% marks or equivalent grade from a recognized university.
"Amity University, Lucknow Campus",N/A,N/A,4.2/5,220 Reviews,N/A,https://www.careers360.com/colleges/amity-university-lucknow-campus/bsc-chemistry-hons-course,"B.Sc Chemistry Hons at Amity University, Lucknow Campus Offline Course",General₹ 2.70 L,DURATION 36 Months,"A Candidate must have passed 10+2 PCM/PCB 55%, with min. 55% in Chemistry for admission in the course."
"Amity University, Mohali",N/A,N/A,3.0/5,10 Reviews,N/A,https://www.careers360.com/university/amity-university-mohali/bpharma-course,"B.Pharma at Amity University, Mohali Offline Course",General₹ 7.52 L,DURATION 48 Months,A candidate who has passed 10+2 (min. 60%) with PCM/PCB.
"Amity University, Mumbai",N/A,N/A,4.5/5,26 Reviews,N/A,https://www.careers360.com/university/amity-university-mumbai/btech-civil-engineering-three-continent-course,"B.Tech Civil Engineering Three Continent at Amity University, Mumbai Offline Course",General₹ 14.48 L,DURATION 48 Months,"A Candidate for admission to the four-year degree course in Engineering must have passed the Intermediate examination (10+2) of the Board of Intermediate Education with Physics, Chemistry, and Mathematics (PCM) with 60% as subjects or any other examination."
"Amity University, Patna",N/A,N/A,4.1/5,5 Reviews,N/A,https://www.careers360.com/university/amity-university-patna/bca-course,"BCA at Amity University, Patna Offline Course",General₹ 3.09 L,DURATION 36 Months,The Candidate should pass 50% in 10+2 with Maths/ Computer Science/ Informatics Practice/ Computer Application/Multimedia & Web Technology / Data Management Applications/ Web Applications / Information Technology from the recognized board.
"Amity University, Raipur",N/A,N/A,4.4/5,16 Reviews,N/A,https://www.careers360.com/university/amity-university-raipur/bsc-applied-psychology-hons-course,"B.Sc Applied Psychology Hons at Amity University, Raipur Offline Course",General₹ 1.62 L,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with PCM/B or any other examination recognized as equivalent to it, shall be eligible for the course."
